FILE                                                    	HIERARCH TNG DRS CCF RVC	HIERARCH TNG DRS CCF FWHM	HIERARCH TNG DRS CCF CONTRAST	HIERARCH TNG DRS CCF NOISE	HIERARCH TNG TEL TARG MAG	AIRMASS           	HIERARCH TNG DRS BERV	HIERARCH TNG DRS SPE EXT SN20	HIERARCH TNG DRS SPE EXT SN50	HIERARCH TNG DRS SPE EXT SN68	
HARPN.2016-01-20T02-59-06.870_ccf_K5     	26.8541113074289        	4.10309860507408         	26.3796114467603             	0.117906990116636         	12.17                    	1.226726006018853 	24.7276464164268     	0.                           	0.                           	0.3
HARPN.2016-01-20T03-29-32.338_ccf_K5     	27.3073306966816        	0.837209166055941        	31.4212052967309             	0.167087123384389         	12.17                    	1.1821236367617298	24.6719944197884     	0.                           	0.1                          	0.1
HARPN.2016-01-21T02-20-48.214_ccf_K5     	26.0715204342204        	2.81049062228344         	23.7861206879613             	0.135576941771265         	12.17                    	1.3108434382796774	24.478795464946      	0.1                          	0.1                          	0.2
HARPN.2016-01-21T02-51-14.476_ccf_K5     	25.3322393977827        	7.63916564956819         	19.1943240332219             	0.148460033591454         	12.17                    	1.2344151992710366	24.4251250533339     	0.1                          	0.1                          	0.1
HARPN.2016-01-25T04-43-11.867_ccf_K5     	22.8321040452987        	6.71042408553885         	25.2833402004967             	0.109112745985822         	12.17                    	1.1837877679597653	22.8570333365511     	0.3                          	0.4                          	0.4
HARPN.2016-01-25T05-13-38.128_ccf_K5     	23.6926724357675        	5.94715382589853         	29.9768669662419             	0.111764617102667         	12.17                    	1.2296562946246044	22.7966989081797     	0.3                          	0.3                          	0.4
HARPN.2016-01-26T04-33-07.838_ccf_K5     	22.5290017897685        	6.18850353934194         	23.6414531978744             	0.135956231580987         	12.17                    	1.1774358491293428	22.5262802509432     	0.2                          	0.3                          	0.3
HARPN.2016-01-26T05-03-32.503_ccf_K5     	22.9405047706934        	6.48330118802088         	23.6909136980923             	0.106248711188079         	12.17                    	1.2182523701489838	22.4653753217447     	0.4                          	0.3                          	0.2
HARPN.2016-02-03T04-15-13.935_ccf_K5     	37.7265148764451        	0.642333667427457        	42.8578977714267             	0.127817547798774         	12.1                     	1.1927598623832496	19.4990356051345     	0.1                          	0.                           	0.
HARPN.2016-02-03T04-45-39.393_ccf_K5     	41.7398542233167        	0.91870907029322         	48.8810104954267             	0.133018643751554         	12.1                     	1.2449471982626377	19.438774504249      	0.                           	0.                           	0.1
HARPN.2016-02-04T04-48-59.651_ccf_K5     	45.3832902409696        	3.08128551181603         	33.522831356495              	0.141150089984365         	12.17                    	1.2614813898885817	19.0148323966082     	0.                           	0.                           	0.
HARPN.2016-02-04T05-19-25.499_ccf_K5     	20.9074031581936        	0.863837253089054        	57.5488418163728             	0.133243023802555         	12.17                    	1.3517098284011533	18.9608647932909     	0.                           	0.                           	0.1
HARPN.2016-02-14T02-11-11.017_ccf_K5     	38.3632735789926        	0.821662974387565        	59.452044369413              	0.125448123034231         	12.17                    	1.1656907538889323	14.9048772609623     	0.                           	0.                           	0.1
HARPN.2016-02-14T02-41-36.064_ccf_K5     	10.0949463755504        	0.88527326259748         	41.402490465857              	0.128180406773743         	12.17                    	1.1582957816366104	14.8419953527363     	0.                           	0.                           	0.1
HARPN.2016-02-15T04-24-53.197_ccf_K5     	44.2049954817776        	1.83721186211524         	38.0739163693582             	0.136075424424245         	12.17                    	1.3140180436468811	14.1584730154776     	0.                           	0.                           	0.
HARPN.2016-02-15T04-55-18.251_ccf_K5     	48.33516785478          	0.746399475958563        	62.0372033008367             	0.121399092731446         	12.17                    	1.4292228990259175	14.1024314777404     	0.                           	0.                           	0.
HARPN.2016-02-27T01-25-37.632_ccf_K5     	9.29042417954478        	2.71874527677754         	22.6993828960444             	0.136431070204294         	12.1                     	1.1626612082040646	8.65827916763745     	0.1                          	0.1                          	0.
HARPN.2016-02-27T01-56-02.283_ccf_K5     	47.9422289995831        	0.811715885127252        	21.3993745161705             	0.133518478665753         	12.1                     	1.1590901966944684	8.59471047560688     	0.3                          	0.1                          	0.2
HARPN.2016-03-11T00-53-02.308_ccf_K5     	22.3559889385768        	0.874723311590549        	50.1575893640403             	0.146298085065024         	12.17                    	1.1580498766678973	1.97685149793537     	0.                           	0.                           	0.2
HARPN.2016-03-11T01-23-26.959_ccf_K5     	42.11956696455          	0.698264485366825        	75.4107047721659             	0.101049164051783         	12.17                    	1.1672184772704808	1.91363554540506     	0.                           	0.                           	0.1
HARPN.2016-03-13T03-28-08.551_ccf_K5     	14.8190933195849        	1.05507370144482         	60.5484164854286             	0.132050770872699         	12.17                    	1.5268977476541892	0.609560682173769    	0.                           	0.                           	0.
HARPN.2016-03-13T03-58-34.826_ccf_K5     	40.4529344443515        	0.639270961997454        	71.2620072270189             	0.1319915157016           	12.17                    	1.742886489143393 	0.558415990325687    	0.                           	0.                           	0.1
HARPN.2016-03-14T02-28-07.777_ccf_K5     	49.0188649075088        	0.846159765810596        	61.0284301818785             	0.125799302649674         	12.17                    	1.2939929488343616	0.200459906825477    	0.                           	0.                           	0.1
HARPN.2016-03-14T02-58-32.826_ccf_K5     	27.8488432022892        	1.56547433667766         	91.0550800534736             	0.127427184909707         	12.17                    	1.399861688182071 	0.139192943546046    	0.                           	0.                           	0.
HARPN.2016-03-15T03-18-29.661_ccf_K5     	23.7623249865401        	1.92022615270981         	69.5883820341683             	0.114541655674431         	12.17                    	1.5167519679964847	-0.418768199920711   	0.                           	0.                           	0.
HARPN.2016-03-15T03-48-54.731_ccf_K5     	25.0531585850821        	2.08125733960009         	59.7811546846994             	0.117315392077844         	12.17                    	1.7276019477816154	-0.47159496882647    	0.                           	0.                           	0.
HARPN.2016-03-16T04-23-32.291_ccf_K5     	45.1885777556899        	0.688213449516173        	89.7511716732901             	0.107076410570828         	12.17                    	2.164186405200658 	-1.04473855181207    	0.                           	0.                           	0.
HARPN.2016-03-25T00-48-55.727_ccf_K5     	16.3904557934282        	0.95718352868592         	10.5286523440796             	0.12520132933658          	12.1                     	1.1855716288201676	-5.2802543672145     	0.3                          	0.4                          	0.3
HARPN.2016-03-25T01-19-20.808_ccf_K5     	18.4088672334404        	0.892573036712892        	12.8794311017846             	0.136337919755165         	12.1                     	1.2327815174443801	-5.34574966255796    	0.4                          	0.4                          	0.3
HARPN.2016-03-28T00-21-18.277_ccf_K5     	29.0537944535999        	0.850091705963002        	30.3575442373386             	0.130407204443618         	12.1                     	1.1704434785153246	-6.74550540943584    	0.                           	0.                           	0.1
HARPN.2016-03-28T00-51-44.075_ccf_K5     	42.1828930453707        	7.31541809376753         	17.9670610789125             	0.113737716383403         	12.1                     	1.2049991428265496	-6.80128631850025    	0.                           	0.1                          	0.1
HARPN.2016-04-22T23-45-57.498_ccf_K5     	14.1910910029191        	-0.685762430729847       	11.4445660146144             	0.12923814996961          	12.1                     	1.2806328945840222	-18.5647776281241    	0.3                          	0.3                          	0.2
HARPN.2016-04-23T00-16-22.543_ccf_K5     	33.4938907606819        	0.620502104970076        	8.36576047686551             	0.120719995110595         	12.1                     	1.3801828339309776	-18.6241188642373    	0.3                          	0.3                          	0.2
HARPN.2016-05-04T22-36-02.774_ccf_K5     	34.7751738508672        	0.595899425472013        	59.0200104779786             	0.1275119162876           	12.1                     	1.2287661790835027	-22.7682601088584    	0.                           	0.                           	0.1
HARPN.2016-05-04T23-06-28.230_ccf_K5     	22.9411826711675        	-0.669700704456832       	45.4259763175144             	0.130450072360404         	12.1                     	1.3021985277377341	-22.8266790671381    	0.                           	0.                           	0.
HARPN.2016-05-12T22-02-35.582_ccf_K5     	27.8977504046816        	4.63840887737496         	25.8905114757016             	0.110026912077282         	12.1                     	1.224945125657085 	-25.0603444054555    	0.                           	0.                           	0.1
HARPN.2016-05-12T22-33-00.232_ccf_K5     	15.2105920030367        	0.804969459923797        	31.8151858289543             	0.135320962205522         	12.1                     	1.2963665239022342	-25.1171954796252    	0.                           	0.                           	0.
HARPN.2016-05-13T22-22-04.372_ccf_K5     	11.8265369794618        	1.27037686920872         	29.8780469712932             	0.130216169824911         	12.1                     	1.277063444259031 	-25.3563852107335    	0.1                          	0.2                          	0.
HARPN.2016-05-13T22-52-30.232_ccf_K5     	10.0883061254293        	0.67794575376761         	39.9348598021872             	0.133383655487185         	12.1                     	1.3749157817945246	-25.4116068060447    	0.                           	0.1                          	0.
HARPN.2016-05-17T21-56-31.694_ccf_K5     	29.6837911118684        	2.14399932623743         	8.19505528361148             	0.138133054981686         	12.1                     	1.2529250278466333	-26.2722328418385    	0.1                          	0.3                          	0.2
HARPN.2016-05-17T22-26-57.554_ccf_K5     	34.2217400636695        	1.19788956642443         	11.5228673245237             	0.126647571013319         	12.1                     	1.3388445411118088	-26.3257828004465    	0.2                          	0.2                          	0.1
HARPN.2016-05-18T22-18-50.944_ccf_K5     	10.3583917705781        	1.40078906879065         	10.6966458642467             	0.139596693555747         	12.17                    	1.3248584881157945	-26.5338959527075    	0.2                          	0.4                          	0.2
HARPN.2016-05-18T22-51-39.636_ccf_K5     	47.0079681662891        	-0.708172998820243       	8.67760586997175             	0.116523132093936         	12.17                    	1.456773996684625 	-26.5884780165556    	0.3                          	0.4                          	0.2
HARPN.2016-05-19T22-44-21.256_ccf_K5     	19.9763960228487        	1.0935870275063          	9.98815785335509             	0.123388898809832         	12.17                    	1.4405504594567724	-26.791944569452     	0.3                          	0.3                          	0.2
HARPN.2016-05-19T23-16-26.596_ccf_K5     	44.0232894699807        	1.36682121584454         	9.06511532022193             	0.122046398313938         	12.17                    	1.6265545119356777	-26.8420198832464    	0.4                          	0.4                          	0.2
HARPN.2016-05-20T22-19-14.046_ccf_K5     	20.3216868058347        	0.799101152554071        	9.83397516548106             	0.117287927821682         	12.17                    	1.3535278477101869	-26.9555623361318    	0.3                          	0.4                          	0.1
HARPN.2016-05-20T22-51-13.976_ccf_K5     	30.935433151951         	0.888352310690891        	9.79480361355656             	0.137609505265708         	12.17                    	1.4954662463998978	-27.0088509741148    	0.5                          	0.4                          	0.2
HARPN.2016-05-22T21-26-20.267_ccf_K5     	40.0871117267916        	0.931933859043488        	19.7500536243685             	0.122279328325879         	12.17                    	1.2308187201263527	-27.253152266148     	0.1                          	0.2                          	0.1
HARPN.2016-05-22T23-06-01.697_ccf_K5     	45.4081359898779        	0.613323415386458        	11.7220820114195             	0.112875894013049         	12.17                    	1.637152833893914 	-27.419879647385     	0.3                          	0.3                          	0.1
HARPN.2016-06-09T21-43-00.940_ccf_K5     	32.1786854950379        	1.43393731925662         	28.7470360120924             	0.141610736213435         	12.1                     	1.55568693413711  	-29.4034449119535    	0.                           	0.                           	0.1
HARPN.2016-06-09T22-13-25.294_ccf_K5     	48.4892839136692        	1.00955817963949         	34.3175985398096             	0.130351135399404         	12.1                     	1.785884971006249 	-29.4448467398639    	0.                           	0.1                          	0.
HARPN.2016-06-10T21-24-57.027_ccf_K5     	39.0508646738163        	5.78331016314914         	20.0136429117282             	0.135936141807859         	12.1                     	1.476173019855    	-29.4141417428551    	0.                           	0.                           	0.1
HARPN.2016-06-10T21-55-22.081_ccf_K5     	28.7687623485648        	1.08797339630441         	36.0547056615961             	0.111569516995649         	12.1                     	1.6673185682820808	-29.4567315044048    	0.                           	0.                           	0.
HARPN.2016-06-17T21-10-36.120_ccf_K5     	43.5756576946131        	1.0500435443944          	28.156439356108              	0.121596200540743         	12.17                    	1.4682241200437323	-29.4178404378906    	0.2                          	0.1                          	0.1
HARPN.2016-06-18T21-12-27.915_ccf_K5     	13.886069895726         	0.698373704852886        	17.9332798893309             	0.089327512553087         	12.17                    	1.5862063619702007	-29.3919078516129    	0.2                          	0.2                          	0.1
HARPN.2016-06-19T21-12-46.933_ccf_K5     	30.9826966324777        	5.01789607832263         	8.65021575354286             	0.135896881871297         	12.17                    	1.614939542962292 	-29.3563351062673    	0.3                          	0.3                          	0.2
HARPN.2016-06-20T21-12-00.435_ccf_K5     	43.256031804041         	0.778027883170358        	12.9263978924558             	0.0955467535296745        	12.17                    	1.6372226569115949	-29.3125469228658    	0.3                          	0.4                          	0.1
HARPN.2016-06-24T21-12-23.320_ccf_K5     	35.3686063356685        	0.628504229862106        	32.5902334947072             	0.120878102226913         	12.17                    	1.6913323650887158	-29.05998368874      	0.                           	0.1                          	0.
HARPN.2016-06-25T21-12-51.704_ccf_K5     	25.0951825537017        	1.16418493363008         	38.0462801767335             	0.113210544012117         	12.17                    	1.8071343476045425	-28.979273701379     	0.                           	0.                           	0.1
